LoID,lat,long,Time,Location,Temp_Min,Temp_25th%,Temp_50th%,Temp_75th%,Temp_Max ,Turbidity_Min,Turbidity_25th%,Turbidity_50th%,Turbidity_75th%,Turbidity_Max ,Ecoli_Min,Ecoli_25th%,Ecoli_50th%,Ecoli_75th%,Ecoli_Max ,,,
61,-38.3632675,144.8776139,2012,"Chinamans Creek at Eastborne Road, Rosebud West",9.60 ,12.40 ,15.10 ,17.90 ,19.60 ,1.00 ,2.00 ,3.00 ,12.00 ,17.00 ,20.00 ,225.00 ,300.00 ,713.00 ,1300.00 ,,,
61,-38.3632675,144.8776139,2011,"Chinamans Creek at Eastborne Road, Rosebud West",10.00 ,12.50 ,15.00 ,16.70 ,22.00 ,2.00 ,5.00 ,8.00 ,12.00 ,33.00 ,140.00 ,260.00 ,380.00 ,1470.00 ,11000.00 ,,,
61,-38.3632675,144.8776139,2010,"Chinamans Creek at Eastborne Road, Rosebud West",9.00 ,11.60 ,15.00 ,19.30 ,20.00 ,2.00 ,5.00 ,6.00 ,7.00 ,18.00 ,50.00 ,120.00 ,260.00 ,865.00 ,8100.00 ,,,
61,-38.3632675,144.8776139,2009,"Chinamans Creek at Eastborne Road, Rosebud West",10.00 ,13.50 ,15.50 ,18.30 ,21.00 ,3.00 ,4.00 ,5.00 ,7.00 ,12.00 ,40.00 ,205.00 ,280.00 ,1045.00 ,3000.00 ,,,
62,-38.1386501,145.4665466,2013,"Deep Creek at Ballarto Road, Rythdale",6.50 ,11.20 ,15.50 ,17.70 ,22.10 ,31.00 ,68.00 ,88.00 ,94.00 ,180.00 ,52.00 ,91.00 ,180.00 ,230.00 ,2900.00 ,,,
62,-38.1386501,145.4665466,2012,"Deep Creek at Ballarto Road, Rythdale",9.50 ,12.10 ,14.60 ,17.10 ,21.80 ,60.00 ,80.00 ,120.00 ,130.00 ,150.00 ,63.00 ,72.00 ,149.00 ,1925.00 ,9200.00 ,,,
62,-38.1386501,145.4665466,2011,"Deep Creek at Ballarto Road, Rythdale",7.00 ,11.30 ,14.20 ,19.20 ,21.80 ,32.00 ,72.00 ,83.00 ,99.00 ,150.00 ,40.00 ,165.00 ,240.00 ,1180.00 ,15000.00 ,,,
62,-38.1386501,145.4665466,2010,"Deep Creek at Ballarto Road, Rythdale",8.50 ,11.60 ,14.60 ,17.70 ,20.80 ,67.00 ,73.00 ,94.00 ,120.00 ,220.00 ,20.00 ,75.00 ,215.00 ,300.00 ,1200.00 ,,,
62,-38.1386501,145.4665466,2009,"Deep Creek at Ballarto Road, Rythdale",7.20 ,11.60 ,16.10 ,18.10 ,21.60 ,11.00 ,45.00 ,65.00 ,80.00 ,100.00 ,20.00 ,60.00 ,80.00 ,380.00 ,880.00 ,,,
63,-38.0264041,145.7435073,2013,"Diamond Creek at Ellis Road, Tonimbuk",5.40 ,11.50 ,13.80 ,17.90 ,20.30 ,13.00 ,19.00 ,22.00 ,26.00 ,43.00 ,10.00 ,48.00 ,92.00 ,212.00 ,16000.00 ,,,
63,-38.0264041,145.7435073,2012,"Diamond Creek at Ellis Road, Tonimbuk",8.30 ,11.40 ,12.80 ,17.20 ,21.00 ,16.00 ,18.00 ,20.00 ,25.00 ,40.00 ,31.00 ,48.00 ,104.00 ,133.00 ,3100.00 ,,,
63,-38.0264041,145.7435073,2011,"Diamond Creek at Ellis Road, Tonimbuk",7.30 ,8.60 ,11.10 ,15.40 ,17.20 ,19.00 ,21.00 ,22.00 ,25.00 ,26.00 ,40.00 ,90.00 ,120.00 ,210.00 ,1000.00 ,,,
63,-38.0264041,145.7435073,2010,"Diamond Creek at Ellis Road, Tonimbuk",6.70 ,8.30 ,12.40 ,16.90 ,20.70 ,9.00 ,12.00 ,15.00 ,16.00 ,22.00 ,10.00 ,18.00 ,30.00 ,85.00 ,200.00 ,,,
63,-38.0264041,145.7435073,2009,"Diamond Creek at Ellis Road, Tonimbuk",9.00 ,11.70 ,12.60 ,15.70 ,23.60 ,4.00 ,8.00 ,11.00 ,14.00 ,25.00 ,10.00 ,10.00 ,60.00 ,105.00 ,6300.00 ,,,
64,-38.317895,144.9878402,2013,"Dunns Creek at Marine Drive, Safety Beach",9.40 ,11.70 ,13.80 ,15.90 ,19.90 ,3.00 ,5.00 ,13.00 ,31.00 ,66.00 ,63.00 ,320.00 ,710.00 ,1150.00 ,16000.00 ,,,
64,-38.317895,144.9878402,2012,"Dunns Creek at Marine Drive, Safety Beach",9.40 ,11.90 ,13.40 ,17.70 ,19.80 ,3.00 ,6.00 ,13.00 ,21.00 ,40.00 ,74.00 ,200.00 ,420.00 ,2583.00 ,4600.00 ,,,
64,-38.317895,144.9878402,2011,"Dunns Creek at Marine Drive, Safety Beach",9.00 ,13.40 ,15.10 ,16.00 ,22.00 ,3.00 ,5.00 ,9.00 ,15.00 ,34.00 ,120.00 ,250.00 ,500.00 ,800.00 ,4500.00 ,,,
64,-38.317895,144.9878402,2010,"Dunns Creek at Marine Drive, Safety Beach",8.00 ,10.30 ,13.50 ,17.50 ,21.00 ,3.00 ,5.00 ,9.00 ,17.00 ,41.00 ,60.00 ,340.00 ,510.00 ,545.00 ,2300.00 ,,,
64,-38.317895,144.9878402,2009,"Dunns Creek at Marine Drive, Safety Beach",7.00 ,10.90 ,12.50 ,17.50 ,22.00 ,4.00 ,5.00 ,9.00 ,11.00 ,12.00 ,80.00 ,270.00 ,350.00 ,555.00 ,2200.00 ,,,
65,-38.1734389,145.0942742,2013,"Kackeraboite Creek upstream Old Mornington Rd, Mt Eliza",9.00 ,11.00 ,13.30 ,15.80 ,19.60 ,5.00 ,6.00 ,12.00 ,22.00 ,54.00 ,73.00 ,452.00 ,835.00 ,2400.00 ,5500.00 ,,,
65,-38.1734389,145.0942742,2012,"Kackeraboite Creek upstream Old Mornington Rd, Mt Eliza",9.30 ,11.10 ,13.30 ,16.30 ,18.90 ,8.00 ,11.00 ,26.00 ,44.00 ,540.00 ,350.00 ,525.00 ,1235.00 ,7375.00 ,24000.00 ,,,
65,-38.1734389,145.0942742,2011,"Kackeraboite Creek upstream Old Mornington Rd, Mt Eliza",9.00 ,10.80 ,13.90 ,15.00 ,22.00 ,9.00 ,19.00 ,24.00 ,44.00 ,62.00 ,40.00 ,320.00 ,1300.00 ,1800.00 ,3600.00 ,,,
65,-38.1734389,145.0942742,2010,"Kackeraboite Creek upstream Old Mornington Rd, Mt Eliza",7.00 ,9.80 ,12.10 ,17.30 ,19.00 ,4.00 ,11.00 ,18.00 ,24.00 ,38.00 ,40.00 ,213.00 ,390.00 ,775.00 ,1800.00 ,,,
65,-38.1734389,145.0942742,2009,"Kackeraboite Creek upstream Old Mornington Rd, Mt Eliza",6.00 ,10.70 ,11.50 ,15.80 ,20.00 ,5.00 ,9.00 ,11.00 ,17.00 ,25.00 ,120.00 ,135.00 ,220.00 ,585.00 ,7400.00 ,,,
66,-38.1863027,145.6272573,2013,"King Parrot Creek upstream Koo-Wee Rup - Longwarry Rd,",8.30 ,10.90 ,13.20 ,17.10 ,21.20 ,30.00 ,42.00 ,69.00 ,117.00 ,180.00 ,52.00 ,298.00 ,1040.00 ,2525.00 ,24000.00 ,,,
66,-38.1863027,145.6272573,2012,"King Parrot Creek upstream Koo-Wee Rup - Longwarry Rd,",9.90 ,10.80 ,14.50 ,17.20 ,18.60 ,26.00 ,40.00 ,54.00 ,60.00 ,73.00 ,120.00 ,210.00 ,320.00 ,2583.00 ,4900.00 ,,,
66,-38.1863027,145.6272573,2011,"King Parrot Creek upstream Koo-Wee Rup - Longwarry Rd,",10.10 ,11.00 ,15.00 ,17.50 ,20.00 ,16.00 ,32.00 ,47.00 ,71.00 ,110.00 ,100.00 ,170.00 ,520.00 ,945.00 ,2400.00 ,,,
66,-38.1863027,145.6272573,2010,"King Parrot Creek upstream Koo-Wee Rup - Longwarry Rd,",8.00 ,10.00 ,14.50 ,18.30 ,20.00 ,21.00 ,23.00 ,34.00 ,49.00 ,63.00 ,100.00 ,200.00 ,390.00 ,735.00 ,3600.00 ,,,
66,-38.1863027,145.6272573,2009,"King Parrot Creek upstream Koo-Wee Rup - Longwarry Rd,",10.00 ,12.00 ,12.60 ,15.00 ,18.00 ,15.00 ,19.00 ,22.00 ,46.00 ,55.00 ,60.00 ,160.00 ,400.00 ,600.00 ,18000.00 ,,,
67,-38.0368363,145.799908,2013,"Labertouche Creek at Draytons Road, Labertouche",7.50 ,12.10 ,13.60 ,17.50 ,20.70 ,10.00 ,15.00 ,22.00 ,28.00 ,360.00 ,160.00 ,468.00 ,715.00 ,1975.00 ,24000.00 ,,,
67,-38.0368363,145.799908,2012,"Labertouche Creek at Draytons Road, Labertouche",9.60 ,12.20 ,13.80 ,17.90 ,21.70 ,18.00 ,21.00 ,25.00 ,26.00 ,31.00 ,180.00 ,303.00 ,595.00 ,3670.00 ,9200.00 ,,,
67,-38.0368363,145.799908,2011,"Labertouche Creek at Draytons Road, Labertouche",7.50 ,8.80 ,12.10 ,16.40 ,18.20 ,20.00 ,27.00 ,35.00 ,54.00 ,77.00 ,140.00 ,400.00 ,480.00 ,1200.00 ,10000.00 ,,,
67,-38.0368363,145.799908,2010,"Labertouche Creek at Draytons Road, Labertouche",7.90 ,10.40 ,14.10 ,17.90 ,21.70 ,8.00 ,13.00 ,16.00 ,20.00 ,24.00 ,40.00 ,175.00 ,370.00 ,610.00 ,1300.00 ,,,
67,-38.0368363,145.799908,2009,"Labertouche Creek at Draytons Road, Labertouche",9.90 ,11.30 ,12.80 ,15.50 ,16.50 ,9.00 ,15.00 ,17.00 ,48.00 ,75.00 ,10.00 ,80.00 ,140.00 ,600.00 ,4000.00 ,,,
68,-38.2357844,145.7849898,2013,"Lang Lang River upstream Drouin-Poowong Road, Athlone",8.30 ,11.10 ,13.00 ,15.80 ,18.20 ,13.00 ,20.00 ,22.00 ,33.00 ,160.00 ,150.00 ,305.00 ,665.00 ,1350.00 ,20000.00 ,,,
68,-38.2357844,145.7849898,2012,"Lang Lang River upstream Drouin-Poowong Road, Athlone",8.90 ,10.40 ,13.90 ,16.60 ,19.80 ,13.00 ,22.00 ,25.00 ,28.00 ,43.00 ,190.00 ,533.00 ,780.00 ,1178.00 ,1400.00 ,,,
68,-38.2357844,145.7849898,2011,"Lang Lang River upstream Drouin-Poowong Road, Athlone",10.00 ,12.90 ,15.40 ,17.90 ,18.00 ,23.00 ,37.00 ,48.00 ,85.00 ,170.00 ,200.00 ,360.00 ,540.00 ,1310.00 ,2200.00 ,,,
68,-38.2357844,145.7849898,2010,"Lang Lang River upstream Drouin-Poowong Road, Athlone",8.00 ,9.00 ,14.00 ,16.30 ,19.00 ,11.00 ,15.00 ,23.00 ,41.00 ,62.00 ,120.00 ,360.00 ,470.00 ,585.00 ,920.00 ,,,
68,-38.2357844,145.7849898,2009,"Lang Lang River upstream Drouin-Poowong Road, Athlone",10.00 ,11.50 ,12.70 ,16.30 ,23.60 ,9.00 ,13.00 ,16.00 ,18.00 ,42.00 ,140.00 ,215.00 ,330.00 ,795.00 ,23000.00 ,,,
69,-38.3052193,145.5705371,2013,"Lang Lang River at South Gippsland Highway, Lang Lang",10.30 ,11.40 ,11.80 ,15.50 ,16.70 ,16.00 ,26.00 ,40.00 ,122.00 ,300.00 ,63.00 ,255.00 ,310.00 ,12420.00 ,24000.00 ,,,
69,-38.3052193,145.5705371,2012,"Lang Lang River at South Gippsland Highway, Lang Lang",7.80 ,10.80 ,13.90 ,15.60 ,21.00 ,14.00 ,26.00 ,38.00 ,50.00 ,93.00 ,150.00 ,230.00 ,360.00 ,390.00 ,680.00 ,,,
69,-38.3052193,145.5705371,2011,"Lang Lang River at South Gippsland Highway, Lang Lang",9.60 ,11.10 ,13.10 ,17.00 ,20.80 ,11.00 ,23.00 ,28.00 ,43.00 ,56.00 ,60.00 ,225.00 ,640.00 ,840.00 ,5500.00 ,,,
69,-38.3052193,145.5705371,2010,"Lang Lang River at South Gippsland Highway, Lang Lang",8.00 ,9.00 ,14.00 ,16.00 ,17.00 ,31.00 ,51.00 ,59.00 ,90.00 ,360.00 ,120.00 ,140.00 ,280.00 ,1500.00 ,2000.00 ,,,
69,-38.3052193,145.5705371,2009,"Lang Lang River at South Gippsland Highway, Lang Lang",9.00 ,11.30 ,12.80 ,15.50 ,19.00 ,17.00 ,28.00 ,35.00 ,178.00 ,390.00 ,80.00 ,220.00 ,330.00 ,605.00 ,2900.00 ,,,
70,-38.1345126,145.4504995,2013,"Lower Gum Scrub Creek at Wenn Road, Cardinia",5.60 ,9.10 ,13.00 ,13.80 ,18.10 ,81.00 ,84.00 ,96.00 ,110.00 ,210.00 ,31.00 ,52.00 ,1200.00 ,2600.00 ,17000.00 ,,,
70,-38.1345126,145.4504995,2012,"Lower Gum Scrub Creek at Wenn Road, Cardinia",9.30 ,10.70 ,11.40 ,12.60 ,13.10 ,12.00 ,47.00 ,63.00 ,80.00 ,93.00 ,41.00 ,49.00 ,86.00 ,130.00 ,160.00 ,,,
70,-38.1345126,145.4504995,2011,"Lower Gum Scrub Creek at Wenn Road, Cardinia",5.00 ,9.80 ,12.20 ,17.30 ,20.90 ,25.00 ,44.00 ,73.00 ,97.00 ,100.00 ,40.00 ,95.00 ,390.00 ,1350.00 ,13000.00 ,,,
70,-38.1345126,145.4504995,2010,"Lower Gum Scrub Creek at Wenn Road, Cardinia",9.00 ,11.10 ,13.20 ,14.30 ,15.30 ,36.00 ,57.00 ,78.00 ,84.00 ,90.00 ,20.00 ,430.00 ,840.00 ,900.00 ,960.00 ,,,
70,-38.1345126,145.4504995,2009,"Lower Gum Scrub Creek at Wenn Road, Cardinia",10.00 ,11.50 ,13.00 ,15.40 ,19.50 ,16.00 ,19.00 ,34.00 ,54.00 ,74.00 ,10.00 ,33.00 ,80.00 ,220.00 ,520.00 ,,,
71,-38.4723645,145.0038218,2013,"Main Creek at Boneo Road, Flinders",8.60 ,11.00 ,13.00 ,15.80 ,19.70 ,3.00 ,6.00 ,9.00 ,17.00 ,72.00 ,74.00 ,190.00 ,240.00 ,355.00 ,5800.00 ,,,
71,-38.4723645,145.0038218,2012,"Main Creek at Boneo Road, Flinders",9.40 ,11.70 ,13.20 ,16.90 ,19.30 ,4.00 ,6.00 ,11.00 ,16.00 ,29.00 ,74.00 ,150.00 ,160.00 ,230.00 ,460.00 ,,,
71,-38.4723645,145.0038218,2011,"Main Creek at Boneo Road, Flinders",8.00 ,11.10 ,14.00 ,15.80 ,21.00 ,7.00 ,8.00 ,10.00 ,33.00 ,110.00 ,40.00 ,90.00 ,320.00 ,700.00 ,1300.00 ,,,
71,-38.4723645,145.0038218,2010,"Main Creek at Boneo Road, Flinders",8.00 ,10.50 ,12.50 ,17.30 ,19.00 ,2.00 ,3.00 ,8.00 ,11.00 ,32.00 ,40.00 ,75.00 ,180.00 ,245.00 ,300.00 ,,,
71,-38.4723645,145.0038218,2009,"Main Creek at Boneo Road, Flinders",6.00 ,10.70 ,11.50 ,16.80 ,22.00 ,1.00 ,3.00 ,5.00 ,7.00 ,9.00 ,20.00 ,40.00 ,70.00 ,120.00 ,1400.00 ,,,
72,-38.145884,145.4225802,2013,"McDonalds Drain at Ballarto Rd, Cardinia",14.30 ,15.30 ,17.40 ,19.40 ,20.10 ,49.00 ,63.00 ,94.00 ,170.00 ,320.00 ,85.00 ,246.00 ,305.00 ,415.00 ,730.00 ,,,
72,-38.145884,145.4225802,2012,"McDonalds Drain at Ballarto Rd, Cardinia",9.00 ,10.90 ,13.20 ,15.50 ,19.30 ,33.00 ,47.00 ,90.00 ,140.00 ,230.00 ,63.00 ,155.00 ,180.00 ,558.00 ,2600.00 ,,,
72,-38.145884,145.4225802,2011,"McDonalds Drain at Ballarto Rd, Cardinia",5.00 ,10.40 ,13.10 ,18.70 ,20.40 ,42.00 ,85.00 ,130.00 ,145.00 ,230.00 ,100.00 ,240.00 ,600.00 ,2100.00 ,13000.00 ,,,
72,-38.145884,145.4225802,2010,"McDonalds Drain at Ballarto Rd, Cardinia",8.40 ,10.80 ,13.60 ,16.50 ,20.10 ,46.00 ,53.00 ,78.00 ,120.00 ,180.00 ,20.00 ,80.00 ,100.00 ,990.00 ,2200.00 ,,,
72,-38.145884,145.4225802,2009,"McDonalds Drain at Ballarto Rd, Cardinia",6.50 ,9.80 ,13.50 ,16.10 ,21.70 ,22.00 ,49.00 ,67.00 ,82.00 ,91.00 ,10.00 ,20.00 ,120.00 ,260.00 ,1800.00 ,,,
73,-37.4713077,144.7851531,2013,"Merricks Creek at Bridge Street, Merricks (Beach Road)",8.90 ,11.50 ,14.90 ,17.20 ,22.80 ,6.00 ,10.00 ,16.00 ,28.00 ,61.00 ,74.00 ,198.00 ,385.00 ,1525.00 ,12000.00 ,,,
73,-37.4713077,144.7851531,2012,"Merricks Creek at Bridge Street, Merricks (Beach Road)",9.60 ,12.20 ,13.70 ,16.90 ,22.30 ,10.00 ,14.00 ,22.00 ,39.00 ,91.00 ,96.00 ,175.00 ,235.00 ,370.00 ,4100.00 ,,,
73,-37.4713077,144.7851531,2011,"Merricks Creek at Bridge Street, Merricks (Beach Road)",8.00 ,11.70 ,15.00 ,17.30 ,21.00 ,8.00 ,12.00 ,15.00 ,34.00 ,58.00 ,80.00 ,260.00 ,500.00 ,960.00 ,4300.00 ,,,
73,-37.4713077,144.7851531,2010,"Merricks Creek at Bridge Street, Merricks (Beach Road)",8.00 ,11.10 ,14.50 ,19.50 ,22.00 ,9.00 ,11.00 ,13.00 ,16.00 ,46.00 ,20.00 ,155.00 ,250.00 ,290.00 ,520.00 ,,,
73,-37.4713077,144.7851531,2009,"Merricks Creek at Bridge Street, Merricks (Beach Road)",6.00 ,11.00 ,14.00 ,17.50 ,23.00 ,10.00 ,14.00 ,23.00 ,25.00 ,45.00 ,20.00 ,75.00 ,150.00 ,685.00 ,3000.00 ,,,
74,-38.3573132,145.7537863,2013,"Minnieburn Creek at South Rd, Poowong",8.80 ,11.20 ,13.20 ,15.80 ,18.40 ,9.00 ,14.00 ,23.00 ,37.00 ,60.00 ,41.00 ,252.00 ,1035.00 ,2650.00 ,10000.00 ,,,
74,-38.3573132,145.7537863,2012,"Minnieburn Creek at South Rd, Poowong",8.60 ,10.70 ,13.60 ,16.40 ,20.00 ,12.00 ,23.00 ,26.00 ,34.00 ,37.00 ,370.00 ,653.00 ,970.00 ,1400.00 ,2300.00 ,,,
74,-38.3573132,145.7537863,2011,"Minnieburn Creek at South Rd, Poowong",9.00 ,11.00 ,13.80 ,18.80 ,20.00 ,18.00 ,23.00 ,26.00 ,32.00 ,68.00 ,40.00 ,190.00 ,360.00 ,730.00 ,2000.00 ,,,
74,-38.3573132,145.7537863,2010,"Minnieburn Creek at South Rd, Poowong",8.80 ,11.70 ,13.40 ,16.50 ,19.60 ,7.00 ,10.00 ,14.00 ,19.00 ,130.00 ,40.00 ,130.00 ,190.00 ,288.00 ,8200.00 ,,,
74,-38.3573132,145.7537863,2009,"Minnieburn Creek at South Rd, Poowong",7.80 ,11.50 ,14.40 ,16.80 ,20.10 ,6.00 ,8.00 ,11.00 ,13.00 ,27.00 ,10.00 ,55.00 ,160.00 ,325.00 ,2800.00 ,,,
75,-38.1863027,145.6272573,2013,"Musk Creek upstream Koo-Wee Rup - Longwarry Rd,",8.90 ,11.00 ,13.10 ,16.80 ,19.10 ,13.00 ,28.00 ,36.00 ,54.00 ,110.00 ,110.00 ,515.00 ,735.00 ,3500.00 ,24000.00 ,,,
75,-38.1863027,145.6272573,2012,"Musk Creek upstream Koo-Wee Rup - Longwarry Rd,",8.60 ,10.60 ,14.00 ,16.80 ,18.00 ,15.00 ,27.00 ,34.00 ,59.00 ,89.00 ,610.00 ,1650.00 ,3050.00 ,4600.00 ,24000.00 ,,,
75,-38.1863027,145.6272573,2011,"Musk Creek upstream Koo-Wee Rup - Longwarry Rd,",10.60 ,11.10 ,14.00 ,16.50 ,22.90 ,21.00 ,31.00 ,36.00 ,52.00 ,72.00 ,60.00 ,230.00 ,500.00 ,1800.00 ,7100.00 ,,,
75,-38.1863027,145.6272573,2010,"Musk Creek upstream Koo-Wee Rup - Longwarry Rd,",8.00 ,9.00 ,12.30 ,14.00 ,17.00 ,14.00 ,21.00 ,24.00 ,35.00 ,53.00 ,220.00 ,330.00 ,540.00 ,760.00 ,900.00 ,,,
75,-38.1863027,145.6272573,2009,"Musk Creek upstream Koo-Wee Rup - Longwarry Rd,",11.00 ,11.80 ,13.00 ,14.30 ,16.00 ,10.00 ,17.00 ,21.00 ,29.00 ,110.00 ,280.00 ,450.00 ,660.00 ,2475.00 ,15000.00 ,,,
76,-38.307583,145.190201,2013,"Olivers Creek at Barclays Cresent, Hastings",9.10 ,12.10 ,13.50 ,16.10 ,21.60 ,6.00 ,8.00 ,12.00 ,25.00 ,58.00 ,98.00 ,128.00 ,185.00 ,482.00 ,14000.00 ,,,
76,-38.307583,145.190201,2012,"Olivers Creek at Barclays Cresent, Hastings",10.20 ,12.40 ,13.90 ,17.30 ,18.60 ,7.00 ,9.00 ,13.00 ,19.00 ,34.00 ,63.00 ,77.00 ,140.00 ,265.00 ,1600.00 ,,,
76,-38.307583,145.190201,2011,"Olivers Creek at Barclays Cresent, Hastings",9.00 ,11.70 ,15.00 ,16.40 ,22.00 ,8.00 ,13.00 ,21.00 ,44.00 ,57.00 ,20.00 ,110.00 ,240.00 ,1300.00 ,2800.00 ,,,
76,-38.307583,145.190201,2010,"Olivers Creek at Barclays Cresent, Hastings",8.00 ,10.50 ,14.00 ,17.50 ,20.00 ,12.00 ,14.00 ,25.00 ,36.00 ,68.00 ,60.00 ,138.00 ,205.00 ,400.00 ,560.00 ,,,
76,-38.307583,145.190201,2009,"Olivers Creek at Barclays Cresent, Hastings",5.00 ,11.00 ,15.00 ,17.50 ,22.00 ,11.00 ,19.00 ,24.00 ,30.00 ,45.00 ,20.00 ,40.00 ,70.00 ,223.00 ,6200.00 ,,,
77,-38.333739,145.5536525,2013,"Red Bluff Creek at Bass Highway, Jam Jerrup",6.10 ,10.60 ,12.90 ,15.70 ,16.90 ,13.00 ,19.00 ,44.00 ,70.00 ,170.00 ,5.00 ,170.00 ,475.00 ,1150.00 ,24000.00 ,,,
77,-38.333739,145.5536525,2012,"Red Bluff Creek at Bass Highway, Jam Jerrup",7.10 ,11.10 ,13.20 ,16.00 ,19.20 ,10.00 ,28.00 ,65.00 ,98.00 ,120.00 ,520.00 ,633.00 ,1210.00 ,1825.00 ,3300.00 ,,,
77,-38.333739,145.5536525,2011,"Red Bluff Creek at Bass Highway, Jam Jerrup",8.80 ,10.40 ,13.00 ,16.50 ,21.00 ,7.00 ,28.00 ,46.00 ,66.00 ,95.00 ,60.00 ,210.00 ,260.00 ,3300.00 ,10000.00 ,,,
77,-38.333739,145.5536525,2010,"Red Bluff Creek at Bass Highway, Jam Jerrup",7.00 ,9.00 ,14.00 ,16.00 ,19.00 ,13.00 ,30.00 ,39.00 ,54.00 ,74.00 ,10.00 ,35.00 ,290.00 ,710.00 ,2600.00 ,,,
77,-38.333739,145.5536525,2009,"Red Bluff Creek at Bass Highway, Jam Jerrup",7.00 ,11.30 ,12.20 ,14.80 ,18.00 ,16.00 ,18.00 ,28.00 ,43.00 ,75.00 ,10.00 ,20.00 ,40.00 ,795.00 ,14000.00 ,,,
78,-38.4238299,145.0462039,2013,"Stony Creek downstream Byrnes Road, Shoreham",-,-,-,-,- ,-,-,-,-,-,-,-,-,-,-,,,
78,-38.4238299,145.0462039,2012,"Stony Creek downstream Byrnes Road, Shoreham",9.70 ,10.60 ,12.60 ,13.40 ,18.50 ,4.00 ,8.00 ,10.00 ,18.00 ,29.00 ,86.00 ,94.00 ,104.00 ,158.00 ,300.00 ,,,
78,-38.4238299,145.0462039,2011,"Stony Creek downstream Byrnes Road, Shoreham",9.00 ,11.70 ,13.60 ,15.20 ,20.00 ,5.00 ,7.00 ,10.00 ,37.00 ,74.00 ,40.00 ,240.00 ,380.00 ,630.00 ,1400.00 ,,,
78,-38.4238299,145.0462039,2010,"Stony Creek downstream Byrnes Road, Shoreham",8.00 ,10.50 ,12.50 ,17.00 ,18.00 ,1.00 ,3.00 ,7.00 ,11.00 ,27.00 ,120.00 ,200.00 ,440.00 ,525.00 ,1200.00 ,,,
78,-38.4238299,145.0462039,2009,"Stony Creek downstream Byrnes Road, Shoreham",6.00 ,10.80 ,12.50 ,15.80 ,20.00 ,1.00 ,3.00 ,6.00 ,8.00 ,11.00 ,40.00 ,95.00 ,200.00 ,520.00 ,700.00 ,,,
79,-38.1593843,145.1073288,2013,"Sweetwater Creek at Grange Rd, Frankston South",9.10 ,10.90 ,12.10 ,14.10 ,18.10 ,8.00 ,9.00 ,14.00 ,22.00 ,51.00 ,120.00 ,302.00 ,510.00 ,968.00 ,5200.00 ,,,
79,-38.1593843,145.1073288,2012,"Sweetwater Creek at Grange Rd, Frankston South",9.60 ,10.90 ,13.20 ,16.40 ,19.10 ,8.00 ,12.00 ,17.00 ,22.00 ,72.00 ,170.00 ,248.00 ,585.00 ,930.00 ,13000.00 ,,,
79,-38.1593843,145.1073288,2011,"Sweetwater Creek at Grange Rd, Frankston South",8.00 ,10.90 ,14.30 ,15.40 ,22.00 ,12.00 ,14.00 ,20.00 ,48.00 ,81.00 ,140.00 ,230.00 ,540.00 ,2500.00 ,3800.00 ,,,
79,-38.1593843,145.1073288,2010,"Sweetwater Creek at Grange Rd, Frankston South",7.00 ,10.50 ,12.20 ,17.30 ,19.00 ,4.00 ,12.00 ,16.00 ,20.00 ,36.00 ,130.00 ,300.00 ,380.00 ,592.00 ,1800.00 ,,,
79,-38.1593843,145.1073288,2009,"Sweetwater Creek at Grange Rd, Frankston South",6.00 ,10.80 ,11.50 ,16.50 ,25.00 ,4.00 ,5.00 ,9.00 ,14.00 ,21.00 ,10.00 ,160.00 ,240.00 ,505.00 ,6400.00 ,,,
80,-38.0368363,145.799908,2013,"Tarago River at Morrisons Road, Labertouche",7.10 ,11.90 ,14.30 ,18.50 ,21.80 ,11.00 ,17.00 ,19.00 ,21.00 ,70.00 ,150.00 ,432.00 ,610.00 ,990.00 ,16000.00 ,,,
80,-38.0368363,145.799908,2012,"Tarago River at Morrisons Road, Labertouche",9.20 ,12.70 ,14.20 ,18.80 ,22.00 ,19.00 ,22.00 ,24.00 ,40.00 ,67.00 ,170.00 ,240.00 ,520.00 ,810.00 ,6900.00 ,,,
80,-38.0368363,145.799908,2011,"Tarago River at Morrisons Road, Labertouche",7.80 ,9.30 ,12.30 ,15.80 ,18.80 ,15.00 ,24.00 ,28.00 ,53.00 ,97.00 ,220.00 ,345.00 ,570.00 ,2190.00 ,48000.00 ,,,
80,-38.0368363,145.799908,2010,"Tarago River at Morrisons Road, Labertouche",7.70 ,9.70 ,13.80 ,18.40 ,22.00 ,6.00 ,8.00 ,10.00 ,17.00 ,18.00 ,160.00 ,295.00 ,350.00 ,445.00 ,900.00 ,,,
80,-38.0368363,145.799908,2009,"Tarago River at Morrisons Road, Labertouche",9.20 ,12.20 ,13.40 ,16.90 ,23.80 ,3.00 ,6.00 ,8.00 ,11.00 ,17.00 ,100.00 ,295.00 ,410.00 ,615.00 ,2000.00 ,,,
81,-38.0644085,145.4639837,2013,"Toomuc Creek at Princes Highway, Pakenham",7.10 ,11.30 ,13.20 ,18.10 ,21.10 ,14.00 ,17.00 ,24.00 ,28.00 ,72.00 ,74.00 ,118.00 ,195.00 ,740.00 ,2100.00 ,,,
81,-38.0644085,145.4639837,2012,"Toomuc Creek at Princes Highway, Pakenham",9.20 ,11.40 ,14.70 ,17.40 ,18.70 ,20.00 ,24.00 ,36.00 ,54.00 ,210.00 ,41.00 ,95.00 ,245.00 ,753.00 ,5200.00 ,,,
